Country,EdLevel,YearsCodePro,Employment,Salary
13,1,0,2,80000.0
4,2,12,3,31992.0
5,1,4,2,38692.0
3,3,1,2,42657.0
9,1,6,2,27750.0
4,1,10,2,767832.0
4,1,9,0,115176.0
4,1,9,1,115176.0
4,1,9,4,115176.0
8,1,14,2,485000.0
8,1,14,0,485000.0
8,1,14,1,485000.0
8,1,14,4,485000.0
9,4,5,0,33300.0
9,4,5,1,33300.0
9,4,5,4,33300.0
13,3,4,2,102000.0
13,1,8,2,400000.0
13,2,4,2,110000.0
13,1,7,2,260.0
13,1,9,2,115000.0
1,3,5,2,14952.0
13,0,11,2,83000.0
11,4,2,2,43884.0
3,3,10,2,164000.0
13,1,4,2,128000.0
13,4,23,2,165000.0
8,2,15,2,198564.0
3,6,0,2,20220.0
8,4,15,0,159966.0
8,4,15,1,159966.0
8,4,15,4,159966.0
8,3,10,2,62520.0
13,1,12,2,222000.0
13,3,15,2,350000.0
13,1,23,2,1000000.0
13,1,3,2,90000.0
13,1,3,0,90000.0
13,1,3,1,90000.0
13,1,3,4,90000.0
8,1,15,2,114000.0
7,0,13,2,946992.0
12,3,12,2,119357.0
12,3,12,0,119357.0
12,3,12,1,119357.0
12,3,12,4,119357.0
3,4,11,2,63986.0
13,1,23,2,105000.0
13,1,0,2,65000.0
13,3,3,2,165000.0
13,1,0,2,74000.0
13,3,10,2,205000.0
8,1,8,2,34812.0
12,4,25,2,46487.0
2,1,2,2,180000.0
8,3,3,2,60787.0
8,1,6,2,136308.0
8,0,18,2,82596.0
2,1,5,2,273294.0
13,1,10,2,151000.0
12,1,0,2,32666.0
13,1,9,2,180000.0
12,3,6,2,1417212.0
8,5,11,2,93846.0
13,3,10,2,160000.0
13,1,6,2,130000.0
13,1,20,2,150000.0
8,4,9,2,32846.0
12,1,10,2,251279.0
12,1,10,0,251279.0
12,1,10,1,251279.0
12,1,10,4,251279.0
4,3,2,2,56304.0
12,4,1,2,376920.0
13,1,1,2,275000.0
13,1,4,2,163500.0
7,3,20,2,91714.0
7,0,0,3,33273.0
13,1,28,2,250000.0
8,2,12,2,108891.0
5,1,0,2,5183.0
13,1,9,2,130000.0
8,3,4,2,26484.0
13,3,9,2,207000.0
8,4,0,2,44784.0
13,1,13,2,190000.0
8,2,6,2,96360.0
4,7,7,2,74651.0
8,3,8,2,46070.0
13,1,14,2,175000.0
8,3,20,2,144787.0
7,1,5,2,44232.0
8,3,21,2,43524.0
13,4,3,2,65000.0
8,1,27,2,113795.0
4,3,3,2,53322.0
13,1,11,2,130000.0
8,3,17,0,61428.0
8,3,17,1,61428.0
8,3,17,4,61428.0
13,1,10,2,400000.0
13,1,6,2,160000.0
1,3,17,2,102204.0
8,3,8,2,18708.0
7,1,7,2,63986.0
13,4,0,2,95000.0
12,1,18,2,103024.0
13,1,16,2,195000.0
4,3,12,2,69318.0
8,3,0,2,186155.0
13,1,2,2,62000.0
8,3,10,2,75156.0
12,3,0,2,125639.0
8,3,6,2,94644.0
13,1,8,2,185000.0
2,1,5,2,70276.0
8,3,7,2,34620.0
13,1,15,2,68000.0
13,2,23,2,1680000.0
8,4,6,2,87756.0
4,3,7,2,79983.0
4,3,2,2,58872.0
12,3,5,2,50256.0
13,4,12,2,130000.0
13,4,5,2,200000.0
9,1,15,2,111000.0
13,1,4,2,200000.0
13,4,6,2,60000.0
12,2,0,2,52764.0
8,1,7,2,55032.0
4,1,6,3,11520.0
11,7,5,2,62412.0
7,3,3,2,399914.0
7,1,7,2,53322.0
7,1,7,0,53322.0
7,1,7,1,53322.0
7,1,7,4,53322.0
13,1,10,2,70000.0
4,3,6,2,47990.0
8,1,17,2,51768.0
13,1,5,2,120000.0
4,4,7,2,63984.0
2,1,4,2,92334.0
13,3,12,2,1560000.0
8,3,31,2,155000.0
11,3,3,2,108.0
13,3,42,2,180000.0
12,4,5,0,128904.0
12,4,5,1,128904.0
12,4,5,4,128904.0
2,1,3,2,62467.0
13,5,2,2,130000.0
8,1,15,2,98520.0
2,1,4,2,101509.0
4,2,7,3,63453.0
4,3,2,2,36492.0
13,3,6,2,177000.0
8,1,4,2,65388.0
13,1,10,2,165000.0
13,3,11,2,151992.0
4,3,11,2,1190148.0
13,4,38,2,105000.0
13,3,1,2,110000.0
12,3,2,2,43974.0
7,0,5,2,69318.0
13,1,13,2,73000.0
8,3,10,2,94829.0
4,3,4,2,70385.0
4,3,4,0,70385.0
4,3,4,1,70385.0
4,3,4,4,70385.0
11,4,22,2,79236.0
8,3,2,2,15036.0
4,0,3,3,15168.0
13,3,9,2,135000.0
8,1,9,2,75705.0
3,2,17,2,106644.0
5,4,6,2,27084.0
5,4,6,0,27084.0
5,4,6,1,27084.0
5,4,6,4,27084.0
13,1,3,2,154000.0
2,1,3,2,101509.0
13,1,14,2,225000.0
8,1,3,2,45888.0
8,1,9,2,106274.0
13,3,35,2,152000.0
12,1,6,2,46487.0
12,1,2,2,59050.0
13,1,28,2,200000.0
2,1,3,2,68324.0
2,1,5,2,58563.0
13,1,1,2,80000.0
13,1,2,2,99000.0
13,1,10,2,8000000.0
8,1,4,2,33480.0
4,3,3,2,59508.0
13,1,32,2,260000.0
12,1,6,2,75384.0
4,1,3,2,51192.0
13,1,3,2,66000.0
3,1,2,2,53322.0
4,3,5,2,54388.0
13,1,4,2,250000.0
8,1,9,2,115500.0
13,3,10,2,300000.0
2,4,15,2,195210.0
12,3,6,2,71614.0
13,4,10,2,150000.0
13,1,1,2,92700.0
11,4,5,2,48996.0
6,4,11,2,63986.0
12,2,11,2,57794.0
11,2,6,2,53628.0
13,1,7,2,130000.0
13,1,1,2,60000.0
8,1,25,2,1389600.0
8,1,0,2,44790.0
13,1,26,2,123000.0
13,1,5,2,190000.0
13,1,8,2,96000.0
11,4,6,2,79236.0
3,4,21,2,82116.0
8,1,10,2,136308.0
8,1,2,2,35832.0
13,1,11,2,228800.0
4,1,6,2,85315.0
8,4,3,2,41556.0
8,1,20,2,90067.0
13,1,4,2,115000.0
13,1,12,2,120000.0
13,1,14,2,12500000.0
13,1,3,2,72000.0
13,1,3,0,72000.0
13,1,3,1,72000.0
13,1,3,4,72000.0
13,7,1,2,82000.0
4,3,9,0,140772.0
4,3,9,1,140772.0
4,3,9,4,140772.0
7,3,4,2,76783.0
5,1,11,2,64486.0
5,1,11,0,64486.0
5,1,11,1,64486.0
5,1,11,4,64486.0
12,3,4,2,131921.0
5,3,1,2,38692.0
4,4,4,2,44796.0
12,3,9,2,72871.0
8,1,5,2,135100.0
13,1,8,2,3177500.0
5,1,6,2,70935.0
13,1,3,2,100625.0
1,2,26,2,47364.0
13,1,6,2,106000.0
13,1,9,2,135000.0
3,1,3,2,33060.0
13,1,4,2,107000.0
4,3,7,2,56952.0
13,1,7,2,132000.0
13,2,7,2,9396000.0
13,1,3,2,130000.0
3,3,9,2,80623.0
13,1,30,2,220000.0
13,3,10,2,250000.0
13,1,1,2,80000.0
13,1,12,2,150000.0
13,1,12,2,230000.0
11,4,9,2,73140.0
12,2,4,2,50256.0
4,4,23,2,78916.0
7,3,9,2,51192.0
8,1,3,2,62340.0
2,3,2,2,62467.0
13,1,4,2,60800.0
13,3,11,2,126000.0
10,1,7,2,34548.0
13,1,1,2,101000.0
13,3,2,2,75000.0
12,1,5,2,188459.0
12,1,5,0,188459.0
12,1,5,1,188459.0
12,1,5,4,188459.0
7,1,4,2,93846.0
12,1,18,2,67845.0
13,0,20,2,115000.0
13,1,1,2,956000.0
13,1,6,2,110000.0
2,3,10,2,62467.0
13,1,5,2,114000.0
12,1,12,2,81666.0
12,4,10,2,65332.0
8,3,1,2,19200.0
9,3,25,2,49956.0
13,1,15,0,12000000.0
13,1,15,1,12000000.0
13,1,15,4,12000000.0
8,1,21,2,134445.0
8,3,4,2,19200.0
13,3,10,2,130000.0
13,3,10,0,130000.0
13,3,10,1,130000.0
13,3,10,4,130000.0
13,4,5,2,210000.0
13,4,5,0,210000.0
13,4,5,1,210000.0
13,4,5,4,210000.0
4,3,4,2,101312.0
12,2,6,2,82922.0
8,1,9,2,83182.0
13,1,10,2,110000.0
8,7,15,2,89580.0
8,7,15,0,89580.0
8,7,15,1,89580.0
8,7,15,4,89580.0
12,3,4,2,113075.0
4,3,17,3,63986.0
12,1,15,2,46487.0
4,3,3,2,79983.0
13,1,3,2,187000.0
5,1,18,2,128972.0
5,1,18,0,128972.0
5,1,18,1,128972.0
5,1,18,4,128972.0
13,4,20,2,165000.0
13,4,20,0,165000.0
13,4,20,1,165000.0
13,4,20,4,165000.0
13,3,9,2,175000.0
13,1,10,0,500000.0
13,1,10,1,500000.0
13,1,10,4,500000.0
13,4,13,2,129000.0
9,1,5,2,63828.0
2,1,4,2,70276.0
4,1,9,2,122640.0
4,3,5,2,55455.0
7,7,7,2,63984.0
8,1,5,2,48168.0
8,3,5,2,86040.0
13,3,3,2,9000000.0
13,1,20,2,1750000.0
11,3,8,2,64608.0
12,7,4,2,1311672.0
10,4,10,2,63986.0
10,1,0,2,20472.0
9,1,9,2,63828.0
8,3,4,2,38976.0
2,1,17,2,144456.0
2,1,17,0,144456.0
2,1,17,1,144456.0
2,1,17,4,144456.0
13,1,1,2,89000.0
13,3,6,2,150000.0
8,1,1,2,51853.0
8,1,36,2,128667.0
8,6,15,2,96000.0
12,3,2,2,125639.0
13,1,6,2,53000.0
8,3,20,2,33480.0
8,1,17,2,98112.0
13,1,1,2,200000.0
4,3,7,2,138637.0
9,7,2,2,14136.0
11,4,8,2,141396.0
8,3,6,2,4343616.0
13,0,7,2,90000.0
11,4,11,2,63994.0
12,1,14,2,106793.0
8,7,10,2,41568.0
5,3,11,2,46430.0
8,1,10,2,74856.0
2,1,3,2,3513800.0
12,4,3,2,69102.0
12,1,10,2,251279.0
12,1,10,0,251279.0
12,1,10,1,251279.0
12,1,10,4,251279.0
4,3,10,2,133305.0
4,6,2,2,42228.0
4,6,2,0,42228.0
4,6,2,1,42228.0
4,6,2,4,42228.0
13,1,5,2,130000.0
8,1,3,2,38388.0
8,1,3,0,38388.0
8,1,3,1,38388.0
8,1,3,4,38388.0
7,1,3,2,1279728.0
8,3,12,2,106644.0
8,3,12,0,106644.0
8,3,12,1,106644.0
8,3,12,4,106644.0
8,1,5,2,109104.0
8,1,5,0,109104.0
8,1,5,1,109104.0
8,1,5,4,109104.0
13,3,20,2,201000.0
4,3,2,2,67186.0
13,1,3,2,140000.0
7,1,3,2,51192.0
13,1,2,2,120000.0
13,1,8,2,240000.0
13,4,3,2,92000.0
13,1,1,2,180000.0
13,1,3,2,86000.0
13,1,4,2,105000.0
8,1,5,2,106680.0
1,4,17,2,16704.0
11,7,6,2,81263.0
3,3,13,2,69318.0
8,3,16,2,69108.0
8,3,16,0,69108.0
8,3,16,1,69108.0
8,3,16,4,69108.0
11,1,12,2,93864.0
8,6,5,2,67409.0
8,6,5,0,67409.0
8,6,5,1,67409.0
8,6,5,4,67409.0
8,3,2,2,132720.0
8,1,14,2,50027.0
12,3,26,2,90460.0
12,1,0,2,26384.0
13,1,18,2,175000.0
2,1,4,2,203019.0
13,1,4,2,164000.0
9,1,9,2,83256.0
9,1,9,0,83256.0
9,1,9,1,83256.0
9,1,9,4,83256.0
12,4,26,2,84178.0
13,3,4,2,115000.0
13,3,3,2,150000.0
2,1,2,2,49583.0
8,1,9,2,34126.0
12,4,13,2,150767.0
12,4,13,0,150767.0
12,4,13,1,150767.0
12,4,13,4,150767.0
13,4,8,2,95000.0
13,1,6,2,150000.0
8,1,6,2,43131.0
13,1,6,0,125000.0
13,1,6,1,125000.0
13,1,6,4,125000.0
2,4,19,0,42168.0
2,4,19,1,42168.0
2,4,19,4,42168.0
13,1,5,2,80000.0
8,1,6,2,70767.0
8,1,1,2,61186.0
8,1,1,3,61186.0
13,1,25,2,140000.0
13,1,2,2,82500.0
12,4,20,0,226152.0
12,4,20,1,226152.0
12,4,20,4,226152.0
13,1,23,0,120000.0
13,1,23,1,120000.0
13,1,23,4,120000.0
4,3,8,2,1023780.0
11,3,1,2,58512.0
13,4,26,2,165000.0
13,4,6,2,125000.0
12,1,10,2,75384.0
8,1,3,2,58075.0
13,3,4,2,300000.0
13,1,16,2,400000.0
13,3,8,2,296000.0
4,3,5,2,57588.0
8,2,5,2,38388.0
12,1,4,2,51512.0
13,1,8,2,135000.0
1,0,10,2,12468.0
8,1,4,2,64709.0
8,3,3,0,90264.0
8,3,3,1,90264.0
8,3,3,4,90264.0
11,1,5,2,57288.0
4,1,5,2,58654.0
13,1,3,2,185000.0
13,3,4,2,135000.0
11,0,1,2,42660.0
4,3,7,2,857412.0
4,3,7,0,857412.0
4,3,7,1,857412.0
4,3,7,4,857412.0
8,3,14,2,120444.0
8,4,3,2,89676.0
13,1,12,2,320000.0
12,4,8,2,75384.0
13,1,12,2,300000.0
8,3,2,2,73992.0
13,1,3,2,95000.0
13,1,14,2,150000.0
12,1,4,2,80409.0
8,1,19,2,172183.0
13,1,1,2,170000.0
13,1,8,2,200000.0
3,3,7,2,79983.0
6,3,7,2,44790.0
13,4,22,2,300000.0
13,1,9,2,170000.0
4,4,11,2,87444.0
13,4,3,2,65000.0
8,3,16,2,37116.0
13,4,5,2,120000.0
8,4,0,2,48.0
12,1,6,2,82922.0
3,3,2,2,36259.0
10,3,10,2,53322.0
2,3,10,2,171785.0
8,2,20,2,111976.0
13,1,2,2,80000.0
12,3,5,2,678456.0
9,3,22,2,33300.0
13,1,10,2,200000.0
9,1,11,2,29412.0
0,1,17,2,108280.0
13,4,3,2,99000.0
13,7,0,2,80000.0
13,6,32,2,180000.0
12,3,3,2,62820.0
13,1,10,2,1032000.0
8,1,11,2,90192.0
6,3,6,2,428712.0
8,1,7,2,38392.0
13,1,3,2,155000.0
2,1,5,2,35138.0
13,1,32,2,225000.0
13,1,0,2,78000.0
8,1,3,2,45033.0
10,3,5,0,95979.0
10,3,5,1,95979.0
10,3,5,4,95979.0
3,3,5,2,31993.0
8,1,9,2,37325.0
13,1,1,2,65000.0
13,2,18,2,130000.0
13,5,7,2,115000.0
12,1,9,2,87948.0
3,3,27,2,99179.0
8,4,7,2,34452.0
9,1,15,0,277500.0
9,1,15,1,277500.0
9,1,15,4,277500.0
12,1,4,2,603072.0
13,7,3,3,38000.0
13,4,6,2,300000.0
13,0,19,2,200000.0
13,0,19,0,200000.0
13,0,19,1,200000.0
13,0,19,4,200000.0
8,1,21,2,72072.0
8,1,21,0,72072.0
8,1,21,1,72072.0
8,1,21,4,72072.0
2,1,2,2,62467.0
12,3,1,2,708600.0
2,3,5,2,62467.0
11,3,8,2,70092.0
13,1,25,2,130000.0
13,1,2,2,140000.0
8,3,6,2,61824.0
13,4,2,2,30000.0
13,4,8,2,127000.0
4,3,4,2,86381.0
13,0,6,2,7500000.0
13,0,6,0,7500000.0
13,0,6,1,7500000.0
13,0,6,4,7500000.0
6,7,8,2,60894.0
8,1,5,2,150660.0
13,4,16,2,550000.0
4,1,3,2,65053.0
13,1,13,2,165000.0
4,3,8,2,95979.0
12,3,7,2,75384.0
3,1,1,2,44790.0
13,4,35,2,7000000.0
13,1,2,2,97600.0
8,7,23,2,179352.0
8,5,12,2,87113.0
13,1,5,2,188000.0
13,1,5,0,188000.0
13,1,5,1,188000.0
13,1,5,4,188000.0
5,1,8,2,58812.0
5,1,8,0,58812.0
5,1,8,1,58812.0
5,1,8,4,58812.0
13,3,6,2,145000.0
4,3,8,2,95979.0
13,1,28,2,170000.0
13,1,10,2,120000.0
13,1,2,0,45000.0
13,1,2,1,45000.0
13,1,2,4,45000.0
13,3,8,2,183000.0
8,1,16,2,106644.0
8,1,5,2,33276.0
9,2,9,0,98016.0
9,2,9,1,98016.0
9,2,9,4,98016.0
7,1,2,2,44790.0
13,1,3,2,70000.0
8,4,5,2,27012.0
8,3,4,2,933348.0
3,3,6,2,38392.0
7,3,8,2,102372.0
13,3,25,2,205000.0
8,1,4,2,32844.0
9,7,3,0,13872.0
9,7,3,1,13872.0
9,7,3,4,13872.0
8,3,4,0,14400.0
8,3,4,1,14400.0
8,3,4,4,14400.0
2,1,6,2,124935.0
12,1,13,2,131921.0
13,1,6,2,90000.0
12,0,8,2,62820.0
8,7,6,2,51960.0
8,2,15,2,77200.0
2,4,6,2,100000.0
13,1,4,2,90000.0
2,1,2,2,49974.0
4,4,5,2,56521.0
13,0,4,2,200000.0
8,3,3,2,51192.0
13,1,1,2,350000.0
13,1,0,2,60000.0
8,3,4,2,67409.0
4,1,2,2,74651.0
13,3,10,2,84000.0
8,4,7,2,48624.0
13,1,9,2,130000.0
9,1,5,2,100000.0
8,3,9,2,61944.0
13,1,4,2,95000.0
12,1,1,2,29525.0
8,1,4,2,15528.0
0,4,0,2,54494.0
4,1,8,2,106644.0
12,1,6,2,49251.0
12,3,2,0,89580.0
12,3,2,1,89580.0
12,3,2,4,89580.0
0,1,19,2,4600100.0
13,2,20,2,100000.0
2,1,15,2,249869.0
13,3,12,2,46570.0
8,1,15,2,1120020.0
13,1,6,2,1344000.0
8,3,3,2,816.0
1,1,10,2,37392.0
12,3,21,2,62820.0
8,1,4,2,72000.0
12,2,15,2,113076.0
4,3,16,2,76788.0
13,4,12,2,120000.0
8,3,4,2,624.0
8,5,1,2,90000.0
10,4,18,2,117308.0
8,1,0,0,4.0
8,1,0,1,4.0
8,1,0,4,4.0
4,1,18,2,83182.0
13,3,4,2,110000.0
4,1,15,2,108777.0
9,1,0,2,23592.0
13,1,14,2,161000.0
13,7,1,2,102000.0
13,3,7,2,130000.0
13,1,3,2,141000.0
8,1,8,2,134445.0
8,1,8,0,134445.0
8,1,8,1,134445.0
8,1,8,4,134445.0
0,1,5,2,322009.0
13,4,0,2,48000.0
8,4,14,2,29436.0
12,1,0,3,12564.0
8,0,9,2,86035.0
8,1,4,3,37325.0
4,3,3,2,81049.0
6,6,1,2,27727.0
8,3,4,2,20262.0
12,1,5,2,65298.0
8,1,1,2,50816.0
13,1,4,2,78500.0
2,1,3,2,3513800.0
10,6,1,2,15997.0
9,3,8,2,52728.0
8,3,3,2,129274.0
8,3,3,0,129274.0
8,3,3,1,129274.0
8,3,3,4,129274.0
13,1,8,2,140000.0
11,4,10,2,146268.0
2,1,14,0,109318.0
2,1,14,1,109318.0
2,1,14,4,109318.0
13,1,1,2,84000.0
2,1,7,2,70276.0
13,5,1,2,110000.0
6,4,10,2,50123.0
11,1,10,2,56076.0
2,1,0,2,59539.0
8,5,6,2,125544.0
9,1,4,2,41628.0
2,1,8,2,81988.0
8,3,10,2,10894.0
12,0,22,2,111819.0
7,1,5,2,49908.0
8,1,10,2,33276.0
8,1,35,2,2687424.0
3,3,3,2,38658.0
8,4,2,0,21329.0
8,4,2,1,21329.0
8,4,2,4,21329.0
13,1,1,2,70000.0
2,0,0,2,58563.0
9,4,4,3,22200.0
13,0,6,2,120000.0
12,3,2,2,59679.0
3,3,5,0,47990.0
3,3,5,1,47990.0
3,3,5,4,47990.0
0,1,4,2,49540.0
13,1,4,2,88000.0
1,4,6,0,34896.0
1,4,6,1,34896.0
1,4,6,4,34896.0
0,1,11,2,74310.0
8,1,4,2,64462.0
13,1,2,2,74000.0
12,3,5,2,54025.0
12,2,8,2,95486.0
12,1,14,2,157049.0
12,1,14,0,157049.0
12,1,14,1,157049.0
12,1,14,4,157049.0
6,4,18,2,53322.0
8,3,3,2,85315.0
13,3,15,2,280000.0
13,1,2,2,79992.0
13,4,25,2,160000.0
13,3,0,2,74000.0
8,4,7,2,58654.0
8,4,7,0,58654.0
8,4,7,1,58654.0
8,4,7,4,58654.0
13,7,6,0,350000.0
13,7,6,1,350000.0
13,7,6,4,350000.0
8,1,6,2,33600.0
13,1,2,2,3950000.0
3,3,4,2,67186.0
9,1,5,2,45792.0
9,1,5,0,45792.0
9,1,5,1,45792.0
9,1,5,4,45792.0
12,1,9,2,144485.0
3,3,6,2,66119.0
13,4,7,2,110000.0
13,4,9,2,264000.0
13,1,5,2,100000.0
13,1,1,2,95000.0
8,1,10,2,51189.0
12,1,15,2,86691.0
4,1,7,2,117308.0
8,1,2,2,70767.0
3,3,8,2,58654.0
13,2,0,2,129500.0
12,3,3,2,106793.0
13,1,8,2,135000.0
12,3,2,2,69102.0
0,1,5,2,48761.0
6,3,6,2,42657.0
8,1,2,2,4680.0
8,1,2,3,4680.0
8,1,3,2,35832.0
8,3,6,2,67550.0
13,2,12,2,100000.0
13,1,4,2,780000.0
13,3,16,2,205000.0
11,5,2,2,39012.0
13,1,2,2,140000.0
13,1,14,2,180000.0
13,1,2,2,65000.0
8,1,3,2,74772.0
4,3,5,2,83182.0
13,4,25,2,160000.0
13,4,10,2,240000.0
12,1,12,2,90460.0
7,1,4,2,82116.0
12,1,7,2,54025.0
0,1,22,2,176928.0
8,2,1,2,45857.0
8,1,7,2,115000.0
8,1,7,0,115000.0
8,1,7,1,115000.0
8,1,7,4,115000.0
13,4,3,2,5000000.0
13,1,14,0,200000.0
13,1,14,1,200000.0
13,1,14,4,200000.0
13,3,27,2,85000.0
10,4,9,2,149301.0
10,4,9,0,149301.0
10,4,9,1,149301.0
10,4,9,4,149301.0
0,1,6,2,73602.0
0,1,8,2,70771.0
12,1,1,2,62820.0
4,1,10,2,79983.0
9,7,6,2,20808.0
13,1,21,2,120000.0
8,1,3,2,127972.0
8,1,1,2,771564.0
8,1,22,2,172188.0
2,1,4,2,113222.0
4,4,12,2,63986.0
13,1,11,2,155000.0
13,3,3,2,27000.0
8,4,14,0,3071340.0
8,4,14,1,3071340.0
8,4,14,4,3071340.0
12,3,4,2,94230.0
0,1,27,2,127388.0
0,3,1,2,56617.0
13,1,7,2,142000.0
12,7,15,2,364354.0
2,1,12,2,92920.0
2,1,12,0,92920.0
2,1,12,1,92920.0
2,1,12,4,92920.0
13,7,24,2,120000.0
7,1,5,2,122640.0
12,1,14,2,82922.0
4,2,3,2,31993.0
13,1,5,2,70000.0
4,7,20,2,67824.0
12,1,9,2,94230.0
13,4,8,2,192500.0
13,4,6,2,102000.0
13,4,26,2,130000.0
13,1,7,2,264000.0
13,1,9,2,300000.0
0,2,8,2,65817.0
13,1,4,2,176000.0
8,3,11,2,44790.0
4,4,10,2,53322.0
8,1,6,2,147072.0
3,3,2,2,49056.0
10,1,8,2,74651.0
13,1,5,2,210000.0
7,1,15,2,213287.0
8,3,4,2,31200.0
2,0,34,2,97605.0
8,3,1,2,55482.0
13,1,22,2,250000.0
13,1,12,2,5000000.0
0,1,12,2,120311.0
8,1,15,2,96500.0
13,3,1,2,200000.0
4,1,23,0,106644.0
4,1,23,1,106644.0
4,1,23,4,106644.0
8,1,10,2,41844.0
13,1,1,2,117000.0
13,3,5,2,82000.0
8,3,0,2,14448.0
4,4,20,2,63984.0
8,1,6,2,767832.0
4,1,1,2,53322.0
13,1,7,2,300000.0
13,7,10,2,200000.0
2,1,4,2,101509.0
8,4,0,2,21420.0
4,1,15,2,159966.0
13,1,8,2,40000.0
13,2,19,2,170000.0
12,1,6,2,100511.0
13,1,3,2,116000.0
0,1,4,2,63694.0
2,1,1,2,468504.0
13,1,1,2,95000.0
13,2,15,2,180000.0
8,4,8,0,173300.0
8,4,8,1,173300.0
8,4,8,4,173300.0
13,1,4,2,180000.0
13,1,1,2,1380000.0
9,3,10,2,55500.0
13,1,12,2,150000.0
13,4,10,2,128000.0
13,4,10,0,128000.0
13,4,10,1,128000.0
13,4,10,4,128000.0
12,3,13,2,69102.0
3,3,11,0,127968.0
3,3,11,1,127968.0
3,3,11,4,127968.0
13,1,7,2,92000.0
7,1,2,2,40525.0
2,3,10,2,187402.0
13,3,10,2,206800.0
13,1,20,2,700000.0
13,2,4,2,145000.0
13,1,35,0,156000.0
13,1,35,1,156000.0
13,1,35,4,156000.0
13,3,4,2,150000.0
2,1,2,2,78084.0
12,1,1,2,43974.0
13,3,22,2,170000.0
13,1,12,2,180000.0
8,1,5,2,58908.0
2,1,11,2,163977.0
13,1,4,2,125000.0
2,1,1,2,59344.0
13,7,1,2,70000.0
12,1,6,2,125639.0
13,1,6,2,130000.0
3,3,3,2,42657.0
13,1,10,2,200000.0
13,5,25,2,320000.0
13,1,3,2,40000.0
2,3,8,2,134305.0
13,3,12,2,930000.0
2,1,12,2,89797.0
13,1,8,2,3060000.0
13,3,3,2,110000.0
13,3,21,2,172000.0
8,4,3,0,48000.0
8,4,3,1,48000.0
8,4,3,4,48000.0
13,1,5,2,3500.0
13,1,5,0,3500.0
13,1,5,1,3500.0
13,1,5,4,3500.0
0,7,22,2,99080.0
2,3,3,2,67152.0
13,1,8,2,130000.0
4,3,3,2,53322.0
8,3,7,2,90000.0
8,3,7,0,90000.0
8,3,7,1,90000.0
8,3,7,4,90000.0
2,1,6,2,70276.0
9,3,7,2,48756.0
9,3,7,0,48756.0
9,3,7,1,48756.0
9,3,7,4,48756.0
1,3,11,2,42372.0
13,1,0,2,176000.0
8,1,22,0,213287.0
8,1,22,1,213287.0
8,1,22,4,213287.0
1,0,10,2,15708.0
12,1,0,2,38257.0
13,1,6,2,600000.0
13,1,2,2,100000.0
13,1,12,2,100000.0
13,3,8,2,195000.0
13,3,8,0,195000.0
13,3,8,1,195000.0
13,3,8,4,195000.0
2,1,14,2,93701.0
12,1,8,2,81666.0
13,1,5,2,235000.0
2,0,10,2,131184.0
2,0,10,0,131184.0
2,0,10,1,131184.0
2,0,10,4,131184.0
8,3,4,2,31356.0
0,1,6,2,88464.0
13,3,7,2,154000.0
12,1,1,2,40833.0
4,1,10,2,85315.0
4,1,10,0,85315.0
4,1,10,1,85315.0
4,1,10,4,85315.0
13,1,17,2,205000.0
13,1,2,2,148000.0
0,1,25,2,81387.0
6,4,20,2,51192.0
6,4,20,0,51192.0
6,4,20,1,51192.0
6,4,20,4,51192.0
0,1,5,2,56617.0
8,1,1,0,10050.0
8,1,1,1,10050.0
8,1,1,4,10050.0
1,1,10,2,39888.0
12,3,5,2,678456.0
2,1,14,2,81988.0
13,1,6,2,417000.0
13,1,0,2,72000.0
4,4,39,2,426575.0
12,1,5,2,55281.0
2,3,10,2,121030.0
8,4,12,2,103705.0
13,1,6,2,162500.0
13,1,4,2,175000.0
12,1,7,2,150767.0
4,1,5,2,72518.0
1,4,16,2,74784.0
13,1,9,2,138000.0
13,3,21,2,190000.0
8,3,16,2,54036.0
13,1,20,2,138000.0
7,0,8,2,85315.0
13,1,1,2,80000.0
13,3,3,2,251000.0
8,1,3,0,11352.0
8,1,3,1,11352.0
8,1,3,4,11352.0
13,1,5,2,140000.0
12,3,5,2,91717.0
2,0,3,2,140551.0
2,0,3,0,140551.0
2,0,3,1,140551.0
2,0,3,4,140551.0
13,1,3,2,105000.0
13,1,10,2,350000.0
12,1,4,2,106793.0
13,4,8,2,180000.0
13,2,9,2,172000.0
13,1,5,2,105000.0
13,1,9,2,224250.0
13,1,5,2,100000.0
13,1,13,2,132000.0
8,0,2,2,8196.0
13,1,5,2,750000.0
0,3,25,2,84925.0
8,1,9,2,70767.0
13,1,8,2,170000.0
13,1,20,2,150000.0
0,1,20,0,169851.0
0,1,20,1,169851.0
0,1,20,4,169851.0
13,1,19,2,350000.0
13,3,15,2,250000.0
12,3,16,2,829224.0
13,3,30,2,330000.0
13,1,6,2,160000.0
4,1,15,0,106644.0
4,1,15,1,106644.0
4,1,15,4,106644.0
13,1,31,2,165000.0
13,1,3,2,180000.0
13,1,11,2,217000.0
13,4,30,2,100000.0
12,7,3,2,94230.0
13,3,15,2,12500000.0
2,3,4,2,74180.0
13,1,6,2,58000.0
13,1,8,2,150000.0
13,1,8,0,150000.0
13,1,8,1,150000.0
13,1,8,4,150000.0
13,1,6,2,340000.0
13,3,11,2,165000.0
13,3,11,0,165000.0
13,3,11,1,165000.0
13,3,11,4,165000.0
8,1,12,2,206839.0
13,1,12,0,48000.0
